image_path,tree_lat,tree_lng,lat_offset,lng_offset,gpt_species,gpt_common_name,gpt_description,address
https://treeinventory-images.s3.amazonaws.com/IlXaD9GXVb3b6NspH55Zyg_view1_tree0_box0.jpg,30.70804422,76.73982031,0,0,Unknown,Deciduous Trees,"The image shows a row of trees along a path.  Due to the image quality and lack of specific features, the exact species cannot be determined.  The trees appear to be deciduous, based on their leafy canopy.  More detailed information would be required to identify the specific species.",
https://treeinventory-images.s3.amazonaws.com/IlXaD9GXVb3b6NspH55Zyg_view2_tree0_box0.jpg,30.70805004,76.73988119,0,0,Unspecified,"Likely a broadleaf tree, possibly a species native to the region","The image shows a tree with a dense canopy.  The specific species cannot be determined with certainty from this image alone. Without a clearer view of leaves, bark, or other distinguishing features,  it's impossible to precisely identify it, even with the location.",
https://treeinventory-images.s3.amazonaws.com/IlXaD9GXVb3b6NspH55Zyg_view2_tree0_box1.jpg,30.70805004,76.7398813,0,0,Unknown,Mixed Deciduous Trees,"Based on the image, it is difficult to definitively identify a specific tree species. The image shows a mix of deciduous trees, likely a variety of species common to the Sarovar Path, Chandigarh area.  Further visual details or contextual information would be needed for a more precise identification.",
https://treeinventory-images.s3.amazonaws.com/brGaN2KMG7qThwQPYtCudg_view0_tree0_box0.jpg,30.70802759,76.74406879,0,0,Neem,Indian Lilac,"A common and widely planted tree in India, including Chandigarh.  Known for its medicinal properties and for its distinctive, often dense foliage.",
https://treeinventory-images.s3.amazonaws.com/vftIh8yXR-FCgZxEvJTYZA_view0_tree0_box0.jpg,30.70812386,76.74483062,0,0,Unknown,Deciduous tree,"Based solely on the image, it is impossible to precisely identify the tree species. The image shows a leafy deciduous tree common in Chandigarh's urban areas, possibly a variety of common trees like mango, jamun or similar. More information or a clearer image would be necessary for accurate identification.",
https://treeinventory-images.s3.amazonaws.com/XMiONCZmWilTFQe-VFJYiA_view0_tree0_box0.jpg,30.70799841,76.74995867,0,0,Unknown,Mixed Deciduous Trees,"The image shows a variety of trees. Due to the poor image quality and lack of detail, precise identification of the species is not possible. The general impression is of a mixed deciduous forest common in Chandigarh's parkland areas.",
https://treeinventory-images.s3.amazonaws.com/exKTJAx4CDGzA1fkiFIm6A_view0_tree0_box0.jpg,30.70804787,76.7519374,0,0,Unknown,Ornamental/Unknown Tree,"The image shows a tree, but without more specific details (e.g., flower shape, leaf characteristics), it's impossible to identify the exact species. It's likely an ornamental tree species commonly used in landscaping, given its presence in an urban setting like Chandigarh.",
https://treeinventory-images.s3.amazonaws.com/exKTJAx4CDGzA1fkiFIm6A_view0_tree0_box1.jpg,30.70804787,76.75193731,0,0,,,,
https://treeinventory-images.s3.amazonaws.com/exKTJAx4CDGzA1fkiFIm6A_view2_tree0_box0.jpg,30.70804787,76.75194081,0,0,Unspecified,Likely a broadleaf tree,"Based on the image, it's difficult to definitively identify the exact species of tree. The foliage suggests a broadleaf tree common in the region, possibly a type of fig, banyan, or other similar species. More visual information is needed for a proper identification.",
https://treeinventory-images.s3.amazonaws.com/-WXqx0cZVIQRR2X8H-Q5tQ_view1_tree0_box0.jpg,30.70780093,76.75305618,0,0,Unknown,"Likely a species of deciduous tree or shade tree, possibly an  Indian species,  given the location.","The image shows a street lined with trees.  Based on the visual characteristics of the leaves and overall tree structure, the exact species cannot be definitively identified from this image alone.  More specific details would be required for a confident identification.",
https://treeinventory-images.s3.amazonaws.com/81ULew4qfH0s5YcUrBa7EQ_view2_tree0_box1.jpg,30.70824398,76.76681916,0,0,Unknown,Possibly a species of  shrub or small tree,"The image quality is too low and the foliage is too obscured to identify the tree species with certainty. It could be a variety of locally planted species of shrubs or small trees common in Shanti Path, Chandigarh.  Further visual details or context are needed.",
https://treeinventory-images.s3.amazonaws.com/TScXzX5hz6lz4ztgtb1DCQ_view2_tree0_box0.jpg,30.70806818,76.77095958,0,0,Azadirachta indica,Neem,"The image shows a Neem tree.  Neem trees are common in India, including Chandigarh.  They are known for their medicinal properties and are often used in traditional medicine.",
https://treeinventory-images.s3.amazonaws.com/pPt7Q68sbFqPlvXQKYfbXQ_view0_tree0_box0.jpg,30.68757686,76.75813281,0,0,Possibly a species of  Tamarind (Tamarindus indica),Tamarind,"Given the somewhat dense, rounded shape and foliage appearance in the image, a Tamarind is a strong possibility.  However, a definitive identification from just this image is not possible.  Variations in leaf shapes and sizes and lighting conditions make a precise determination difficult.  Further details, like specific leaf characteristics, would be necessary to be certain.",
https://treeinventory-images.s3.amazonaws.com/Oy8SlgxIUdtfLUvB21-0sA_view1_tree0_box1.jpg,30.68780681,76.81444966,0,0,Unidentifiable,Unknown,"The image shows foliage and trees, but the species cannot be determined from the provided details alone.  The location of the trees within a residential area of Chandigarh is not enough information.",
https://treeinventory-images.s3.amazonaws.com/xwkaI1sg0ce2aGTGmp_WYA_view0_tree0_box0.jpg,30.68744767,76.81569239,0,0,Polyalthia longifolia,Indian Rosewood,"A large, deciduous tree known for its dense canopy and distinctive, long, ovate leaves.  It's commonly planted as an ornamental and shade tree.",
https://treeinventory-images.s3.amazonaws.com/MzFyCC5OdG5MzLpb55RKcw_view2_tree0_box0.jpg,30.68745276,76.81779234,0,0,Ficus religiosa,Bo tree,"A large, long-lived tree, known for its distinctive, deeply-lobed leaves and spreading canopy.  It is commonly planted in gardens and religious sites.  The image shows characteristics consistent with this species, such as the leaf shape and arrangement.",
https://treeinventory-images.s3.amazonaws.com/bXrVXmKGUz4LQ7ssEGqpmA_view2_tree0_box1.jpg,30.69010581,76.75652091,0,0,Azadirachta indica,Neem,"The Neem tree is a common, fast-growing, medium-sized, tropical and subtropical tree.  It is known for its distinctive compound leaves and is widely cultivated in parts of India and other areas.",
https://treeinventory-images.s3.amazonaws.com/HN2z8BcEh7HSuXyIEkHiqw_view0_tree0_box0.jpg,30.71089025,76.73591494,0,0,,,,
https://treeinventory-images.s3.amazonaws.com/HN2z8BcEh7HSuXyIEkHiqw_view2_tree0_box0.jpg,30.71088897,76.73600006,0,0,Eucalyptus,Eucalyptus Tree,"A common tree species in Chandigarh, known for its distinctive leaves and often tall stature.  There are many different species of Eucalyptus, and without a more precise image, it's hard to definitively identify the specific type.  Eucalyptus trees are often planted in urban areas for their perceived resilience.",
https://treeinventory-images.s3.amazonaws.com/HN2z8BcEh7HSuXyIEkHiqw_view2_tree0_box1.jpg,30.71088882,76.73601033,0,0,,,,
https://treeinventory-images.s3.amazonaws.com/__E8CT9OklHiQTM1d2_RlQ_view2_tree0_box0.jpg,30.71070795,76.7476688,0,0,Sycamore Maple,Sycamore Maple,"Based on the image, the trees appear to be Sycamore Maple trees.  They are commonly found in urban areas and have distinctive, palmate leaves.",
https://treeinventory-images.s3.amazonaws.com/__E8CT9OklHiQTM1d2_RlQ_view2_tree0_box1.jpg,30.71070776,76.74767521,0,0,Albizia,Siris Tree,"The tree appears to be a species of Albizia, commonly known as a Siris tree.  These trees are often planted in urban areas for their shade and fast growth.  They are known for their feathery foliage.",
https://treeinventory-images.s3.amazonaws.com/WaXuDgpCI2B208kiAsSvFg_view0_tree0_box0.jpg,30.71092901,76.7489952,0,0,Neem,Indian Lilac,"A common tree in Chandigarh, known for its medicinal properties.  The leaves are pinnately compound, with many small leaflets.  It's often planted in rows or as hedges.",
https://treeinventory-images.s3.amazonaws.com/WaXuDgpCI2B208kiAsSvFg_view1_tree0_box0.jpg,30.71092123,76.74900468,0,0,Unknown,Shade Tree,"Based on the image alone, the specific tree species cannot be identified with certainty. The leaves and general shape suggest a common shade tree species often planted in urban areas.  More details, like leaf shape and venation, would be needed for a positive identification.",
https://treeinventory-images.s3.amazonaws.com/9n043ga20OosnuhXkf4_Iw_view0_tree0_box0.jpg,30.71086849,76.75007529,0,0,,,,
https://treeinventory-images.s3.amazonaws.com/9n043ga20OosnuhXkf4_Iw_view2_tree0_box0.jpg,30.71086494,76.75013439,0,0,Unknown,Deciduous tree (likely a species native to the region),"The image shows a large deciduous tree with a wide canopy, common in Chandigarh's parks and gardens.  Without a clearer view of the leaves, bark, or fruit, a precise species identification is not possible.",
https://treeinventory-images.s3.amazonaws.com/ayslsXS06XvcGVNeG4PX1g_view2_tree0_box0.jpg,30.71087236,76.75092159,0,0,Unknown,Unknown Tree Species,"Based on the image alone, it is impossible to identify the exact tree species.  The image shows a large tree with a dense canopy, but without further details like leaf shape, bark texture, or fruit, it's impossible to determine its species.  Chandigarh has diverse tree species, and more visual clues would be needed to give a specific identification.",
https://treeinventory-images.s3.amazonaws.com/NjtgJ9H2djd-Izmx0qpPkQ_view0_tree0_box0.jpg,30.71092677,76.75297078,0,0,Mangifera indica,Mango tree,"A common, fruit-bearing tree, known for its large, green leaves and edible fruit.  Likely a mango tree given the location in Chandigarh, India.",
https://treeinventory-images.s3.amazonaws.com/NjtgJ9H2djd-Izmx0qpPkQ_view0_tree0_box1.jpg,30.71092787,76.75295615,0,0,Mangifera indica,Mango Tree,"A common fruit tree in India, known for its edible mango fruit.  The leaves are typically oblong-shaped and clustered on branches.",
https://treeinventory-images.s3.amazonaws.com/NjtgJ9H2djd-Izmx0qpPkQ_view1_tree0_box0.jpg,30.71091589,76.75298252,0,0,Unidentifiable,Unknown,"Based on the image alone, it is difficult to identify the tree species.  The image shows trees, but lacks detail sufficient to determine the exact species. This is especially true given the location in Chandigarh, which has a variety of tree species.",
https://treeinventory-images.s3.amazonaws.com/vvRCeGRWzQMs-NWy6NcbDA_view0_tree0_box0.jpg,30.71087674,76.75399755,0,0,Unknown,Deciduous Tree,"Based on the image, it is difficult to identify the exact species of tree. The leaves appear to be broadleaf, suggesting a deciduous tree. More information or a clearer image is needed for a definitive identification.",
https://treeinventory-images.s3.amazonaws.com/vvRCeGRWzQMs-NWy6NcbDA_view1_tree0_box0.jpg,30.71085186,76.75402059,0,0,Unknown,Possibly a variety of  shade tree,"Based on the image alone, it's difficult to definitively identify the tree species.  The leaves suggest a broadleaf deciduous or evergreen tree common in urban settings. More information, including leaf shape, bark characteristics, or overall tree structure, would be needed for a precise identification.",
https://treeinventory-images.s3.amazonaws.com/vvRCeGRWzQMs-NWy6NcbDA_view2_tree0_box0.jpg,30.71087351,76.75405137,0,0,Unknown,Likely a species of deciduous tree,"Based on the image alone, it is impossible to identify the exact tree species. The broad leaf structure and the location in Chandigarh suggest a deciduous tree common to the region.  Further analysis of leaf shape, texture, and bark would be necessary to confirm the species.",
https://treeinventory-images.s3.amazonaws.com/lSvTZhObT0TeDssBeKmV6A_view2_tree0_box0.jpg,30.71127538,76.75470966,0,0,Unknown,Deciduous tree,"Based on the image, a specific tree species cannot be identified. The image shows a large deciduous tree with broad leaves, common in Chandigarh's parks and gardens. Without more detail, a more precise identification is not possible.",
https://treeinventory-images.s3.amazonaws.com/noFsKjtQV4hjnTatt3o0ng_view0_tree0_box0.jpg,30.71111887,76.75921066,0,0,Ficus religiosa,Bodhi tree,"A large,  deciduous tree, often found in India.  Recognizable by its broad, deeply-lobed leaves and spreading canopy.",
https://treeinventory-images.s3.amazonaws.com/rdR-kcjeV6HoaPi-DQsXcA_view0_tree0_box0.jpg,30.71106039,76.76111973,0,0,Unknown,Deciduous Tree,"The image shows a leafy deciduous tree.  Without a closer view or other identifying features (e.g., fruit, bark), it is impossible to precisely identify the species.  The leaves suggest a broadleaf tree common to the region.",
https://treeinventory-images.s3.amazonaws.com/2CsCrL0j8ed7ESphBNn4Dw_view0_tree0_box0.jpg,30.71098619,76.76188923,0,0,Unknown,Possibly a  flowering plant or a type of  bonsai,"The image shows dense foliage with small, somewhat oval leaves. Without a better view of the tree's structure, bark, or flowers, it's impossible to definitively identify the species.  It could be a type of flowering plant or a specifically maintained bonsai.",
https://treeinventory-images.s3.amazonaws.com/IBsFwHzQbN85LUPIaAJpTA_view0_tree0_box0.jpg,30.71091957,76.76331273,0,0,Unknown,Cannot be determined from image alone,"The image shows leafy trees.  Without more specific characteristics (leaf shape, bark texture, etc.), a tree species cannot be identified.  The location in Chandigarh is not enough information either.",
https://treeinventory-images.s3.amazonaws.com/IBsFwHzQbN85LUPIaAJpTA_view1_tree0_box0.jpg,30.71085678,76.76332137,0,0,Unknown,Likely a large deciduous tree,"Based on the image alone, it is difficult to definitively identify the tree species. The leaves appear to be broad and somewhat rounded, suggesting a possible species common in the region, but more information is needed for accurate identification.",
https://treeinventory-images.s3.amazonaws.com/hs4kYO5xb-ayPkd1Q2I1jA_view2_tree0_box0.jpg,30.7110446,76.76411314,0,0,Unspecified,Likely a broadleaf tree,"The image shows a portion of a tree.  Due to the low resolution and lack of distinguishing features, a precise species identification is not possible. The tree appears to be a common broadleaf species typical of the Chandigarh area.",
https://treeinventory-images.s3.amazonaws.com/UorK30YQ-cmc7LGJDb3ANw_view0_tree0_box0.jpg,30.71079827,76.76458124,0,0,Unidentified Tree Species,Likely a broadleaf tree,"Based on the image alone, it's difficult to identify the exact species. The foliage suggests a broadleaf deciduous or evergreen tree common in temperate climates.  More information, such as specific leaf shape, flower characteristics or fruit, would be necessary for a definitive identification.",
https://treeinventory-images.s3.amazonaws.com/UorK30YQ-cmc7LGJDb3ANw_view2_tree0_box0.jpg,30.71079538,76.76467749,0,0,Unspecified Tree,Unknown,"Based on the image alone, it is impossible to definitively identify the tree species. The image quality and lack of distinctive features prevent accurate identification.  It appears to be a common, deciduous tree species.",
https://treeinventory-images.s3.amazonaws.com/UorK30YQ-cmc7LGJDb3ANw_view2_tree0_box1.jpg,30.71079492,76.76469255,0,0,Unknown,Deciduous Trees,"Based on the image, it is difficult to definitively identify the tree species.  The image shows a grouping of leafy deciduous trees common in Chandigarh's urban landscape.  Further visual analysis or on-site identification is needed to provide a specific species name.",
https://treeinventory-images.s3.amazonaws.com/G5Kc-sQGKzOWsSNgYRJinQ_view2_tree0_box0.jpg,30.71106749,76.76599371,0,0,Unspecified,Deciduous trees,"The image shows a mix of deciduous trees.  Without a closer look at the leaves and specific characteristics, a more precise identification is not possible.  These are likely common tree species in Chandigarh, though more detail is needed to be sure.",
https://treeinventory-images.s3.amazonaws.com/OJzQzmgbzLkBjCUtaUappQ_view0_tree0_box0.jpg,30.71077309,76.76706636,0,0,Ficus religiosa,Sacred fig,"A large deciduous tree, commonly found in South Asia, including Chandigarh.  Characterized by aerial roots and a broad, spreading canopy.",
https://treeinventory-images.s3.amazonaws.com/OJzQzmgbzLkBjCUtaUappQ_view1_tree0_box0.jpg,30.71074719,76.76715819,0,0,Plumeria,Frangipani,"A tropical flowering tree known for its fragrant, showy flowers in various colors, including white, pink, and yellow.  Plumeria are popular for landscaping and are commonly found in tropical and subtropical gardens.",
https://treeinventory-images.s3.amazonaws.com/g2kcBCixzBiWCtH-WugyLg_view2_tree0_box0.jpg,30.71097525,76.76813805,0,0,Ficus religiosa,Bodhi Tree,"A large, significant tree known for its spreading canopy and religious significance in Buddhism.  Known for its deep green leaves and sometimes buttressed trunk.",
https://treeinventory-images.s3.amazonaws.com/kb-AngwLwlJ_Xf0G_mX54g_view2_tree0_box0.jpg,30.7110449,76.76893988,0,0,Unknown,Likely a species of  flowering tree or large shrub,"The image shows foliage that is typical of several common tree species found in Chandigarh and the surrounding region.  Without a clearer view of the leaves, flowers, or fruit, it is impossible to identify the exact species.",
https://treeinventory-images.s3.amazonaws.com/-xiDKpuyF7Q2QFkjI7_6lA_view0_tree0_box0.jpg,30.71091562,76.77005016,0,0,Plumeria,Frangipani,A tropical flowering plant known for its fragrant flowers and lush foliage.  Commonly grown as an ornamental tree or shrub in warm climates like Chandigarh.,
https://treeinventory-images.s3.amazonaws.com/-xiDKpuyF7Q2QFkjI7_6lA_view2_tree0_box0.jpg,30.71091562,76.77007051,0,0,Azadirachta indica,Neem,The dominant tree species in the image is likely Neem (Azadirachta indica).  Neem trees are common in India and are recognized by their compound leaves and typically dense canopy.  The image shows a number of these trees in a park-like setting.,
https://treeinventory-images.s3.amazonaws.com/4Yp9AkuUTRiTVYzK_vMEsg_view2_tree0_box0.jpg,30.71107653,76.77111459,0,0,Unknown,Deciduous Tree,"Based on the image, it is difficult to identify the exact tree species. The foliage suggests a broadleaf deciduous tree common in urban areas.  More information or a clearer image is needed for a definitive identification.",
https://treeinventory-images.s3.amazonaws.com/xjuzhp3bm4D4urKzz2-LZA_view0_tree0_box0.jpg,30.71079893,76.77215208,0,0,,,,
https://treeinventory-images.s3.amazonaws.com/xjuzhp3bm4D4urKzz2-LZA_view2_tree0_box0.jpg,30.71079893,76.77224922,0,0,Azadirachta indica,Neem Tree,The Neem tree (Azadirachta indica) is a well-known species in the region.  It's characterized by its compound leaves and often has a somewhat spreading canopy.,
https://treeinventory-images.s3.amazonaws.com/wqUbKwr8KuSWoZBwCDHiHw_view0_tree0_box0.jpg,30.71098482,76.77304763,0,0,Saman,Indian Almond,"A large deciduous tree, native to India and known for its distinctive, pinnate leaves.  It's commonly found in urban areas and is a popular choice for street plantings.",
https://treeinventory-images.s3.amazonaws.com/F4lqBZJD_OdnkTVeycOuyQ_view0_tree0_box0.jpg,30.71084024,76.77328363,0,0,,,,
https://treeinventory-images.s3.amazonaws.com/F4lqBZJD_OdnkTVeycOuyQ_view2_tree0_box0.jpg,30.71083871,76.77333457,0,0,Unspecified,"Likely a species of large leafy tree, potentially a  shade tree","Based on the image alone, it's difficult to identify the precise species. The leaves appear to be compound, and the overall structure suggests a large, mature tree, possibly common in urban areas in Sector 32 Market Rd, Chandigarh.  More information or a clearer image would be needed to determine a more precise identification.",
https://treeinventory-images.s3.amazonaws.com/F4lqBZJD_OdnkTVeycOuyQ_view2_tree0_box1.jpg,30.71083869,76.77333521,0,0,Unknown,Likely a type of broadleaf tree,"Based on the image, it is difficult to identify the exact species of tree. The foliage suggests a broadleaf tree common in the region.  More information about leaf shape, bark, and other distinguishing characteristics would be required for a definitive identification.",
https://treeinventory-images.s3.amazonaws.com/L4ZgGwxu0MNiNAo3AJgD0A_view0_tree0_box0.jpg,30.71105811,76.77491285,0,0,Ficus religiosa,Sacred fig,"A large, broadleaf tree, often found in tropical and subtropical regions of Asia and known for its distinctive aerial roots and large, spreading canopy.  It is a common street tree, especially in India.",
https://treeinventory-images.s3.amazonaws.com/L4ZgGwxu0MNiNAo3AJgD0A_view2_tree0_box0.jpg,30.71105811,76.77496007,0,0,,,,
https://treeinventory-images.s3.amazonaws.com/tGLYo0ouWaWa0xq_Of3iew_view0_tree0_box0.jpg,30.71108246,76.80509,0,0,Ficus religiosa,Sacred fig,"A large, deeply-branched tree with distinctive aerial roots.  Common in India, including Chandigarh, and often seen in urban areas.",
https://treeinventory-images.s3.amazonaws.com/tGLYo0ouWaWa0xq_Of3iew_view1_tree0_box0.jpg,30.71103002,76.80514401,0,0,Ficus religiosa,Bodhi tree,"A large, deciduous tree known for its significant religious and cultural importance in various Asian traditions.  Distinctive features include a broad canopy and often buttress roots.",
https://treeinventory-images.s3.amazonaws.com/h1VjATb8poeWxuWe4R8lKg_view1_tree0_box0.jpg,30.71088785,76.8212764,0,0,Prosopis cineraria,Indian Jujube,"A fast-growing thorny tree, common in dry and semi-arid regions.  Characterized by its feathery foliage and often found in urban landscapes.",
https://treeinventory-images.s3.amazonaws.com/tGLYo0ouWaWa0xq_Of3iew_view2_tree0_box0.jpg,30.71107511,76.8051876,0,0,Pinus,Pine Tree,"A variety of pine tree species are commonly found in Chandigarh.  The image shows characteristics of needle-like leaves and a general pine tree canopy structure.  Without a closer view or additional details, pinpointing a specific pine species is not possible.",
https://treeinventory-images.s3.amazonaws.com/QzfLswnw5CpAa27Wb7FBag_view0_tree0_box0.jpg,30.7106354,76.80562243,0,0,Unknown,Likely a species of broadleaf tree,"The image quality is too poor and the foliage is too obscured to identify the specific tree species.  The image appears to show a broadleaf tree common in urban areas.  Without better detail (leaves, bark, fruit, etc.), a definitive identification is not possible.  Given the location in Chandigarh, possibilities include a species of  Mango, but this is just speculation",
https://treeinventory-images.s3.amazonaws.com/QzfLswnw5CpAa27Wb7FBag_view1_tree0_box0.jpg,30.71061387,76.80569368,0,0,Mangifera indica,Mango Tree,"A common, large tree in the tropics and subtropics, known for its edible fruit, the mango.  The leaves are typically broad, ovate, and have a smooth texture.",
https://treeinventory-images.s3.amazonaws.com/QzfLswnw5CpAa27Wb7FBag_view2_tree0_box0.jpg,30.71062169,76.80580462,0,0,Ficus religiosa,Sacred fig,"A large, prominent tree species known for its spreading canopy and distinctive aerial roots.  Commonly seen in India and other parts of Asia, including Chandigarh.",
https://treeinventory-images.s3.amazonaws.com/V4axvCPWGbUwOMPhCfAmIg_view0_tree0_box0.jpg,30.71108262,76.80704469,0,0,Ficus religiosa,Sacred fig,"A large, fast-growing tree common in the Indian subcontinent, including Chandigarh.  Characterized by aerial roots and a dense canopy of leaves.",
https://treeinventory-images.s3.amazonaws.com/V4axvCPWGbUwOMPhCfAmIg_view2_tree0_box0.jpg,30.71108005,76.80713046,0,0,Ficus religiosa,Bodhi Tree,"A large, spreading tree known for its deeply lobed leaves and significant cultural importance, particularly in Buddhism.  Often found in urban areas of India, including Chandigarh.",
https://treeinventory-images.s3.amazonaws.com/L0OnfxtxyLrfZgeul6i5zQ_view0_tree0_box0.jpg,30.7105211,76.81133514,0,0,Uncertain,Cannot be determined from image,"The image shows a tree canopy with dense foliage.  Due to the poor image quality and lack of detail, the species of tree cannot be identified with certainty, even with the location of Chandigarh.",
https://treeinventory-images.s3.amazonaws.com/L0OnfxtxyLrfZgeul6i5zQ_view2_tree0_box0.jpg,30.71051144,76.8115495,0,0,Unknown,Possibly a species of  deciduous tree,"The image shows a grouping of trees with dense foliage.  Without a closer view or more information, it is impossible to identify the precise species.  The general appearance suggests a deciduous tree common to the region, given the location is Chandigarh.",
https://treeinventory-images.s3.amazonaws.com/L0OnfxtxyLrfZgeul6i5zQ_view2_tree0_box1.jpg,30.71051471,76.81147695,0,0,Unknown,"Possibly a type of deciduous tree, like a Poplar or a similar broadleaf species","The image shows a large, leafy tree with a dense canopy.  Without a closer view or specific details, it's difficult to be certain about the exact species. Given the location in Chandigarh, it could be a common broadleaf tree species adapted to the local climate.  More information is needed for a definitive identification.",
https://treeinventory-images.s3.amazonaws.com/L0OnfxtxyLrfZgeul6i5zQ_view2_tree0_box2.jpg,30.710512,76.81153714,0,0,Unknown,Deciduous Trees,"The image shows a variety of deciduous trees.  Given the location in Chandigarh, India, possibilities include species commonly planted in the region for landscaping purposes, such as different types of  trees like  eucalyptus,  pine, or  poplar.  Without a clearer view of leaves, bark, or specific details, a precise identification is not possible.",
https://treeinventory-images.s3.amazonaws.com/MrKYSsjX1m9Qtmy1ApIw0g_view2_tree0_box0.jpg,30.7110618,76.81188322,0,0,Unknown,Unknown,"Based on the image alone, and the location in Chandigarh, India, it is impossible to precisely identify the tree species.  The image shows a tree next to a building under construction.  More detailed features, like leaf shape or bark texture, are needed for a proper identification.",
https://treeinventory-images.s3.amazonaws.com/MrKYSsjX1m9Qtmy1ApIw0g_view2_tree0_box1.jpg,30.71105823,76.81196245,0,0,Prosopis cineraria,Khejri Tree,"A thorny, deciduous tree native to the Indian subcontinent.  It's known for its ability to thrive in arid and semi-arid regions, often found in landscapes across India, including Chandigarh.  Characterized by its drooping branches and feathery foliage.",
https://treeinventory-images.s3.amazonaws.com/jqDEDML4KSgfOYWqFmzkUQ_view0_tree0_box0.jpg,30.71120246,76.81305335,0,0,Eucalyptus,Eucalyptus Tree,"A common tree species found in various parts of the world, known for its distinctive bark and often tall stature.  The specific variety is hard to determine from this image.",
https://treeinventory-images.s3.amazonaws.com/zTs_ZAIS44rCWwygZEQt4g_view0_tree0_box1.jpg,30.71086508,76.81386602,0,0,Eucalyptus,Eucalyptus Tree,"A common tree species in Chandigarh, known for its large, often rough bark and varied leaf shapes.  Identifiable by the visible bark texture.",
https://treeinventory-images.s3.amazonaws.com/zTs_ZAIS44rCWwygZEQt4g_view2_tree0_box0.jpg,30.71086295,76.81393697,0,0,Unknown,"Likely a deciduous tree, possibly a type of Poplar or similar species","The image quality is too low and the angle is too general to definitively identify the tree species.  The leaf shape and density suggest a deciduous tree common in temperate climates, but without further details (leaf shape, bark texture, fruit, etc.), a precise identification is impossible.  Given the location of Chandigarh, a more common species of deciduous tree from the region would be a suitable guess.  ",
https://treeinventory-images.s3.amazonaws.com/zTs_ZAIS44rCWwygZEQt4g_view2_tree0_box1.jpg,30.71086257,76.81394976,0,0,,,,
https://treeinventory-images.s3.amazonaws.com/h1VjATb8poeWxuWe4R8lKg_view0_tree0_box0.jpg,30.71094457,76.8212667,0,0,Unidentified Tree Species,Mixed Deciduous Trees/Shrubs,"The image shows a dense collection of trees and shrubs.  Due to the lack of specific details (leaf shape, bark texture, fruit), identification to a species level is not possible from this image alone.  The mix of foliage suggests various types of deciduous trees and shrubs common to the Chandigarh area.",
https://treeinventory-images.s3.amazonaws.com/5s7Xk0Nl0EMdnZkYurbcrQ_view0_tree0_box0.jpg,30.71129322,76.82917158,0,0,Unknown,"Possibly a species of  large-leaved, broad-leafed tree","The image quality and lack of specific details make identifying the tree to species level impossible. Based on the broad leaves and overall shape, it is likely a broad-leafed tree common in the region. Without more specific details like fruit or flower characteristics, it's hard to say.",
https://treeinventory-images.s3.amazonaws.com/5s7Xk0Nl0EMdnZkYurbcrQ_view1_tree0_box0.jpg,30.71128246,76.82918527,0,0,Unspecified,Unknown,"The trees in the image are common, likely a species often planted in urban areas, but without a closer view or more context, the exact species is not identifiable. The visual cues are of a deciduous or broadleaf type",
https://treeinventory-images.s3.amazonaws.com/5s7Xk0Nl0EMdnZkYurbcrQ_view2_tree0_box0.jpg,30.71128785,76.82924298,0,0,Acacia,Acacia tree,"The image shows a tree with fern-like foliage, characteristic of Acacia species.  Without a more precise view, it's difficult to identify the exact Acacia species.  These trees are common in Chandigarh and other parts of India.",
https://treeinventory-images.s3.amazonaws.com/U7C6uzZOpwO9YvmTgv-c_Q_view0_tree0_box0.jpg,30.71096596,76.83088918,0,0,Unknown,Deciduous Tree,"Based on the image alone, the tree species cannot be definitively identified. The image shows a leafy deciduous tree, common in urban areas.  More visual details, or better lighting would be needed for species identification.  The location of Manimajra Rd, Chandigarh, is also not enough to suggest a specific tree type without additional details.",
https://treeinventory-images.s3.amazonaws.com/U7C6uzZOpwO9YvmTgv-c_Q_view1_tree0_box0.jpg,30.71094363,76.83094196,0,0,Unspecified,Likely various common street trees,"The image shows a street lined with trees.  Without a more detailed view or knowledge of the specific varieties planted in Manimajra Rd, Chandigarh, it's impossible to identify the exact species.  It's likely a mix of common, locally-planted shade trees.",
https://treeinventory-images.s3.amazonaws.com/U7C6uzZOpwO9YvmTgv-c_Q_view2_tree0_box1.jpg,30.71096596,76.83096482,0,0,Unknown,Deciduous tree (likely),"The image shows leafy trees, but without a closer view of leaves, bark, or fruits, it is impossible to determine the specific species.  It's likely a common, deciduous tree species common in the Chandigarh area.",
https://treeinventory-images.s3.amazonaws.com/mEJr2ym8X1fKYLMrLHkE0w_view0_tree0_box0.jpg,30.71081244,76.83805867,0,0,Unknown,"Likely a common, broadleaf tree","The image shows a tree with a dense canopy, typical of broadleaf trees common in the Panchkula, Chandigarh region.  Due to the low resolution and the lack of distinct features, precise identification is not possible.",
https://treeinventory-images.s3.amazonaws.com/mEJr2ym8X1fKYLMrLHkE0w_view0_tree0_box1.jpg,30.71081083,76.83808537,0,0,Cannot be determined,Unknown,"The image shows a tree in Panchkula, Chandigarh, but the resolution and conditions are not adequate to identify the tree species with confidence.  More detailed image features or additional information (e.g., leaf shape, bark texture) are needed.",
https://treeinventory-images.s3.amazonaws.com/mEJr2ym8X1fKYLMrLHkE0w_view1_tree0_box0.jpg,30.710777,76.83809801,0,0,Unknown,Deciduous tree,"Based on the image, it's difficult to precisely identify the tree species. The foliage suggests a deciduous tree common in Panchkula, Chandigarh. Further details, such as leaf shape, bark texture, and fruit, would be needed for a definitive identification.",
